-0.00156	-0.00098
-0.00128	-0.00146
-0.00101	-0.00159
-0.00183	-0.00104
-0.00183	-0.00162
-0.00076	-0.00134
-0.00076	-0.00156
-0.00089	-0.00189
-0.00116	-0.00143
-0.00049	-0.00156
-0.00089	-0.00122
-0.00055	-0.00168
-0.00162	-0.00153
-0.00162	-0.00177
-0.00140	-0.00217
-0.00183	-0.00253
-0.00162	-0.00238
-0.00180	-0.00171
-0.00198	-0.00204
-0.00101	-0.00244
-0.00137	-0.00244
-0.00183	-0.00189
-0.00220	-0.00253
-0.00305	-0.00226
-0.00165	-0.00211
-0.00229	-0.00174
-0.00186	-0.00226
-0.00150	-0.00284
-0.00192	-0.00284
-0.00140	-0.00183
-0.00101	-0.00229
-0.00128	-0.00198
-0.00159	-0.00171
-0.00223	-0.00192
-0.00159	-0.00174
-0.00214	-0.00137
-0.00192	-0.00168
-0.00104	-0.00153
-0.00201	-0.00204
-0.00143	-0.00159
-0.00192	-0.00122
-0.00122	-0.00140
-0.00186	-0.00104
-0.00186	-0.00116
-0.00226	-0.00092
-0.00198	-0.00122
-0.00140	-0.00156
-0.00159	-0.00146
-0.00214	-0.00095
-0.00128	-0.00027
-0.00128	-0.00104
-0.00122	-0.00134
-0.00171	-0.00140
-0.00259	-0.00229
-0.00211	-0.00171
-0.00195	-0.00192
-0.00223	-0.00168
-0.00262	-0.00140
-0.00220	-0.00134
-0.00244	-0.00113
-0.00128	-0.00156
-0.00211	-0.00156
-0.00180	-0.00159
-0.00198	-0.00186
-0.00198	-0.00140
-0.00208	-0.00101
-0.00180	-0.00174
-0.00146	-0.00220
-0.00153	-0.00140
-0.00125	-0.00153
-0.00247	-0.00162
-0.00165	-0.00235
-0.00189	-0.00156
-0.00229	-0.00137
-0.00214	-0.00241
-0.00192	-0.00223
-0.00250	-0.00223
-0.00186	-0.00198
-0.00143	-0.00217
-0.00092	-0.00168
-0.00235	-0.00150
-0.00241	-0.00140
-0.00244	-0.00073
-0.00183	-0.00085
-0.00177	-0.00140
-0.00134	-0.00137
-0.00174	-0.00131
-0.00140	-0.00235
-0.00079	-0.00204
-0.00027	-0.00098
-0.00134	-0.00143
-0.00064	-0.00134
-0.00110	-0.00125
-0.00110	-0.00122
-0.00198	-0.00128
-0.00180	-0.00110
-0.00186	-0.00067
-0.00101	-0.00140
-0.00113	-0.00098
-0.00146	-0.00137
-0.00150	-0.00150
-0.00156	-0.00122
-0.00226	-0.00150
-0.00165	-0.00137
-0.00116	-0.00064
-0.00140	-0.00021
-0.00128	-0.00140
-0.00165	-0.00165
-0.00235	-0.00131
-0.00278	-0.00122
-0.00220	-0.00146
-0.00140	-0.00165
-0.00186	-0.00217
-0.00186	-0.00266
-0.00214	-0.00168
-0.00229	-0.00162
-0.00235	-0.00183
-0.00198	-0.00226
-0.00198	-0.00171
-0.00128	-0.00183
-0.00217	-0.00128
-0.00220	-0.00122
-0.00131	-0.00162
-0.00143	-0.00183
-0.00052	-0.00119
-0.00079	-0.00140
-0.00134	-0.00159
-0.00192	-0.00113
-0.00204	-0.00180
-0.00177	-0.00168
-0.00095	-0.00189
-0.00131	-0.00110
-0.00067	-0.00195
-0.00168	-0.00262
-0.00098	-0.00116
-0.00220	-0.00146
-0.00220	-0.00226
-0.00122	-0.00275
-0.00076	-0.00232
-0.00217	-0.00220
-0.00208	-0.00296
-0.00156	-0.00275
-0.00162	-0.00192
-0.00159	-0.00214
-0.00226	-0.00186
-0.00107	-0.00153
-0.00140	-0.00156
-0.00168	-0.00162
-0.00192	-0.00192
-0.00116	-0.00143
-0.00165	-0.00140
-0.00085	-0.00024
-0.00122	-0.00092
-0.00107	-0.00125
-0.00128	-0.00119
-0.00061	-0.00095
-0.00238	-0.00067
-0.00281	-0.00095
-0.00150	-0.00067
-0.00067	-0.00027
-0.00092	-0.00046
-0.00064	-0.00064
-0.00095	-0.00131
-0.00040	-0.00055
-0.00052	-0.00137
-0.00137	-0.00089
-0.00134	-0.00040
-0.00107	-0.00119
-0.00012	-0.00070
-0.00031	-0.00085
-0.00040	-0.00052
-0.00116	-0.00024
-0.00006	-0.00012
-0.00082	-0.00043
-0.00006	0.00009
0.00040	0.00024
-0.00058	-0.00067
-0.00006	0.00067
-0.00067	0.00024
-0.00043	0.00015
-0.00067	-0.00037
-0.00107	0.00031
-0.00076	-0.00027
-0.00043	-0.00101
-0.00073	-0.00006
-0.00107	0.00012
-0.00089	-0.00058
-0.00098	-0.00031
-0.00165	-0.00125
-0.00064	-0.00174
-0.00076	-0.00162
-0.00134	-0.00119
-0.00165	-0.00095
-0.00070	-0.00073
-0.00067	-0.00073
-0.00061	-0.00162
-0.00034	-0.00043
-0.00003	-0.00058
0.00021	-0.00067
0.00024	0.00003
0.00073	-0.00043
0.00082	-0.00079
-0.00046	-0.00055
-0.00052	-0.00058
-0.00070	-0.00021
-0.00067	-0.00107
-0.00070	-0.00055
-0.00085	-0.00085
-0.00116	-0.00046
-0.00055	-0.00052
-0.00003	-0.00064
0.00037	-0.00104
0.00082	-0.00107
-0.00061	-0.00052
0.00040	-0.00037
-0.00012	0.00052
0.00040	0.00012
0.00003	-0.00085
0.00052	-0.00089
0.00015	-0.00113
0.00046	-0.00055
0.00104	0.00043
-0.00095	0.00095
-0.00055	0.00079
-0.00052	0.00085
0.00064	0.00040
0.00009	0.00024
-0.00040	0.00070
0.00015	0.00003
0.00037	0.00012
-0.00034	-0.00052
-0.00003	0.00006
-0.00027	-0.00021
-0.00043	-0.00021
0.00049	-0.00012
0.00012	-0.00012
0.00049	-0.00064
-0.00052	-0.00098
-0.00070	-0.00073
-0.00018	-0.00070
-0.00027	-0.00046
0.00012	-0.00064
-0.00064	-0.00095
-0.00116	-0.00116
-0.00049	-0.00113
-0.00009	-0.00113
-0.00089	-0.00134
-0.00046	-0.00095
-0.00079	-0.00064
-0.00006	-0.00122
-0.00049	0.00031
-0.00009	-0.00073
-0.00064	-0.00082
-0.00204	-0.00098
-0.00113	-0.00214
-0.00116	-0.00177
-0.00049	-0.00134
-0.00146	-0.00089
-0.00079	-0.00070
-0.00043	-0.00073
-0.00024	-0.00128
-0.00015	-0.00061
-0.00046	-0.00125
-0.00003	-0.00125
-0.00217	-0.00101
-0.00137	-0.00110
-0.00143	-0.00137
-0.00125	-0.00110
-0.00055	-0.00079
-0.00006	-0.00153
0.00009	-0.00034
-0.00076	-0.00095
-0.00116	-0.00046
-0.00076	-0.00040
-0.00079	-0.00012
-0.00082	-0.00079
-0.00040	-0.00076
-0.00064	-0.00085
-0.00018	-0.00061
0.00018	-0.00119
0.00000	-0.00079
-0.00131	0.00027
-0.00085	-0.00031
-0.00040	-0.00061
0.00003	-0.00104
0.00095	-0.00079
-0.00046	-0.00104
-0.00073	-0.00089
-0.00015	-0.00058
-0.00119	-0.00162
-0.00116	-0.00204
-0.00064	-0.00049
-0.00043	-0.00031
-0.00137	-0.00146
-0.00098	-0.00098
-0.00095	-0.00168
-0.00107	-0.00128
-0.00052	-0.00037
0.00031	-0.00058
0.00073	0.00003
0.00046	-0.00031
-0.00015	-0.00021
0.00012	-0.00021
0.00000	-0.00043
-0.00031	-0.00043
-0.00043	0.00021
0.00003	0.00049
0.00052	-0.00034
0.00079	0.00034
0.00021	0.00046
0.00064	0.00067
0.00061	-0.00040
0.00067	-0.00061
-0.00006	0.00110
0.00043	0.00021
0.00085	-0.00006
0.00095	-0.00015
0.00027	-0.00024
0.00006	0.00064
0.00024	0.00009
0.00006	-0.00006
0.00055	0.00012
0.00110	0.00073
0.00156	0.00058
0.00128	0.00052
0.00122	0.00061
0.00043	0.00110
-0.00024	0.00009
0.00061	0.00037
0.00015	0.00079
0.00049	-0.00040
0.00082	-0.00021
0.00125	0.00107
0.00107	0.00040
0.00067	0.00015
0.00076	0.00006
-0.00003	0.00012
0.00122	0.00043
0.00052	0.00125
0.00082	0.00079
0.00073	0.00055
0.00153	0.00137
0.00018	0.00107
0.00085	0.00052
0.00003	0.00128
0.00006	-0.00024
0.00018	0.00037
0.00058	0.00046
0.00125	0.00000
0.00189	0.00006
0.00122	-0.00034
0.00021	0.00009
-0.00064	-0.00012
0.00000	0.00015
0.00092	0.00009
-0.00015	-0.00064
-0.00006	0.00012
-0.00015	-0.00037
-0.00043	-0.00040
0.00027	-0.00104
0.00061	-0.00043
0.00040	-0.00040
-0.00009	-0.00119
-0.00046	-0.00024
-0.00034	-0.00012
-0.00113	-0.00116
-0.00015	-0.00143
0.00003	-0.00040
-0.00052	-0.00061
-0.00037	-0.00003
0.00003	-0.00021
-0.00061	0.00052
-0.00006	-0.00018
-0.00104	0.00009
-0.00076	-0.00034
-0.00101	0.00031
0.00015	0.00012
0.00076	-0.00064
0.00009	0.00015
0.00064	0.00009
0.00003	0.00009
0.00107	-0.00012
0.00079	0.00095
0.00000	0.00070
-0.00079	0.00006
-0.00034	-0.00040
-0.00049	-0.00043
-0.00082	0.00061
-0.00125	-0.00043
-0.00024	-0.00027
-0.00070	0.00015
0.00055	-0.00015
-0.00076	0.00046
0.00015	0.00067
-0.00018	0.00082
-0.00009	0.00098
0.00076	0.00031
0.00043	0.00024
0.00073	0.00070
0.00018	0.00082
0.00052	0.00089
-0.00003	0.00101
0.00049	0.00153
0.00003	0.00204
0.00034	0.00122
0.00024	0.00110
-0.00055	0.00052
0.00046	0.00137
0.00073	0.00067
0.00079	0.00092
0.00003	0.00107
0.00027	0.00134
-0.00006	0.00244
0.00021	0.00143
0.00128	-0.00046
0.00113	-0.00006
0.00113	-0.00018
0.00046	0.00061
0.00067	0.00043
0.00040	-0.00009
-0.00027	0.00055
-0.00018	0.00000
0.00021	0.00055
-0.00021	0.00070
-0.00073	0.00055
0.00037	0.00003
0.00009	0.00079
-0.00015	0.00131
0.00052	0.00058
0.00119	0.00079
0.00018	0.00110
0.00107	0.00128
0.00052	0.00092
0.00104	0.00180
0.00092	0.00128
0.00073	0.00092
0.00128	0.00153
0.00119	0.00195
0.00159	0.00134
0.00180	0.00183
0.00073	0.00235
-0.00034	0.00278
0.00055	0.00180
0.00064	0.00131
0.00073	0.00168
0.00052	0.00192
0.00079	0.00183
0.00113	0.00171
0.00104	0.00153
0.00162	0.00156
0.00134	0.00116
0.00140	0.00189
0.00113	0.00165
0.00119	0.00211
0.00137	0.00150
0.00159	0.00165
0.00070	0.00098
0.00089	0.00113
0.00092	0.00107
0.00046	0.00125
-0.00027	0.00156
-0.00027	0.00113
0.00079	0.00211
0.00076	0.00162
0.00064	0.00171
0.00122	0.00067
0.00082	0.00034
0.00061	0.00073
0.00079	0.00076
0.00073	0.00027
0.00113	0.00027
0.00018	0.00064
0.00021	0.00070
0.00052	0.00076
0.00101	0.00037
0.00024	0.00018
-0.00052	0.00031
-0.00006	-0.00015
0.00015	-0.00018
-0.00006	0.00046
-0.00043	-0.00058
-0.00058	-0.00015
0.00037	0.00012
-0.00043	-0.00031
-0.00037	-0.00034
0.00049	-0.00064
0.00015	-0.00015
0.00003	-0.00006
-0.00012	-0.00009
0.00006	-0.00064
-0.00031	0.00058
0.00034	0.00040
-0.00012	0.00003
-0.00052	0.00082
0.00040	0.00049
0.00079	-0.00009
0.00098	0.00049
0.00021	0.00055
0.00064	0.00092
-0.00031	0.00018
-0.00012	0.00061
0.00037	0.00079
0.00110	0.00116
0.00082	0.00000
0.00052	0.00061
0.00082	0.00021
0.00101	0.00064
0.00058	0.00101
0.00082	0.00082
0.00137	0.00046
0.00125	0.00101
0.00052	0.00031
-0.00018	0.00043
-0.00064	0.00082
-0.00040	0.00076
-0.00037	0.00089
0.00000	-0.00058
-0.00058	-0.00037
-0.00009	-0.00003
-0.00027	-0.00012
0.00012	-0.00009
0.00000	-0.00034
-0.00031	-0.00031
-0.00110	-0.00052
-0.00031	-0.00082
-0.00034	-0.00153
-0.00067	-0.00101
-0.00146	-0.00027
-0.00089	-0.00049
-0.00095	-0.00027
-0.00092	0.00018
-0.00061	-0.00092
-0.00058	-0.00058
-0.00131	-0.00104
0.00012	-0.00079
0.00003	-0.00116
-0.00113	-0.00107
-0.00150	-0.00012
-0.00046	-0.00128
-0.00183	-0.00104
-0.00024	-0.00089
-0.00092	-0.00037
-0.00128	0.00012
-0.00024	-0.00027
-0.00049	-0.00024
-0.00104	-0.00018
-0.00070	0.00003
-0.00052	0.00037
0.00092	-0.00003
-0.00043	-0.00015
-0.00034	0.00079
0.00043	0.00079
0.00122	0.00037
0.00027	0.00095
0.00104	0.00150
0.00064	0.00046
0.00064	0.00085
0.00073	0.00095
0.00113	0.00046
0.00153	0.00098
0.00024	0.00107
0.00021	0.00046
0.00018	0.00034
0.00000	0.00098
0.00116	0.00079
-0.00040	0.00049
0.00024	0.00055
0.00015	0.00073
-0.00055	-0.00021
-0.00024	0.00049
-0.00021	0.00021
0.00015	0.00049
-0.00073	0.00058
-0.00015	0.00021
-0.00027	0.00040
-0.00037	-0.00018
-0.00031	0.00031
-0.00052	0.00049
-0.00006	0.00040
-0.00018	0.00043
0.00018	-0.00009
0.00012	-0.00006
0.00031	0.00024
0.00101	0.00031
0.00006	0.00015
0.00125	0.00043
0.00082	0.00006
-0.00055	0.00089
-0.00052	0.00143
0.00015	0.00055
-0.00058	0.00006
-0.00040	0.00009
-0.00031	-0.00009
0.00009	0.00055
0.00024	0.00061
0.00000	0.00046
-0.00003	-0.00012
-0.00009	-0.00049
0.00003	-0.00018
0.00070	0.00040
-0.00040	0.00021
-0.00070	0.00098
-0.00055	0.00049
-0.00027	0.00018
-0.00043	0.00095
-0.00018	-0.00003
0.00000	-0.00034
-0.00119	-0.00003
-0.00043	-0.00006
-0.00067	-0.00009
-0.00098	-0.00009
-0.00079	-0.00085
-0.00082	0.00027
-0.00089	-0.00034
-0.00003	-0.00049
-0.00027	-0.00040
-0.00031	-0.00070
0.00058	-0.00024
0.00058	-0.00012
0.00031	0.00027
-0.00055	0.00021
0.00003	-0.00055
-0.00021	-0.00024
-0.00073	-0.00015
-0.00027	0.00031
-0.00128	-0.00006
-0.00073	0.00040
-0.00076	-0.00052
-0.00119	0.00015
-0.00226	-0.00272
-0.00284	-0.00241
-0.00317	-0.00250
-0.00308	-0.00290
0.00003	0.00003
0.04398	0.04303
0.25467	0.24762
0.62656	0.61200
0.99997	0.99997
0.99997	0.99997
0.99997	0.99997
0.99319	0.96576
-0.27020	-0.26456
-1.00000	-1.00000
-1.00000	-1.00000
-0.99997	-1.00000
-1.00000	-1.00000
-0.36597	-0.35315
0.22177	0.21680
0.19006	0.18622
-0.30273	-0.29617
-0.84222	-0.82245
-1.00000	-1.00000
-0.99118	-0.96579
-0.58057	-0.56451
-0.08365	-0.08075
0.27252	0.26733
0.37750	0.36819
0.27609	0.27005
0.12546	0.12341
0.07700	0.07474
0.17773	0.17255
0.37500	0.36615
0.57520	0.56052
0.70468	0.68845
0.76169	0.74289
0.77798	0.75827
0.79605	0.77631
0.83960	0.81781
0.88666	0.86374
0.89328	0.87042
0.82666	0.80438
0.67126	0.65222
0.45477	0.44128
0.22058	0.21301
0.00256	0.00049
-0.18710	-0.18420
-0.36044	-0.35361
-0.52380	-0.51193
-0.66110	-0.64618
-0.75256	-0.73541
-0.77774	-0.76047
-0.74103	-0.72321
-0.65173	-0.63647
-0.52710	-0.51373
-0.37866	-0.36841
-0.21005	-0.20435
-0.03299	-0.03174
0.13336	0.13028
0.26370	0.25717
0.33563	0.32712
0.34039	0.33124
0.28339	0.27582
0.18170	0.17548
0.05286	0.05096
-0.09021	-0.08826
-0.23825	-0.23370
-0.38669	-0.37888
-0.52335	-0.51016
-0.63239	-0.61716
-0.69699	-0.67975
-0.69562	-0.67792
-0.61316	-0.59778
-0.44467	-0.43381
-0.20627	-0.20065
0.07413	0.07269
0.35571	0.34775
0.60590	0.59137
0.79822	0.77921
0.92300	0.89990
0.98172	0.95734
0.98099	0.95505
0.93018	0.90506
0.84027	0.81848
0.72122	0.70193
0.58032	0.56488
0.42456	0.41345
0.26288	0.25369
0.10635	0.10120
-0.03265	-0.03381
-0.13992	-0.13763
-0.20844	-0.20459
-0.24405	-0.23938
-0.26126	-0.25687
-0.28134	-0.27686
-0.31598	-0.30826
-0.36932	-0.35999
-0.43341	-0.42361
-0.49985	-0.48798
-0.55908	-0.54489
-0.59927	-0.58310
-0.61325	-0.59723
-0.59412	-0.57895
-0.53583	-0.52316
-0.44193	-0.43124
-0.31491	-0.30798
-0.16434	-0.16058
-0.00018	-0.00070
0.16492	0.16016
0.31937	0.31198
0.45441	0.44330
0.55807	0.54507
0.62976	0.61328
0.66687	0.65121
0.67990	0.66318
0.67386	0.65689
0.65488	0.63739
0.62326	0.60690
0.57657	0.56308
0.51715	0.50317
0.44406	0.43219
0.36334	0.35349
0.27762	0.26883
0.18805	0.18152
0.09344	0.08945
-0.00797	-0.00894
-0.11801	-0.11636
-0.23608	-0.23117
-0.35898	-0.35168
-0.47928	-0.46863
-0.59113	-0.57706
-0.68710	-0.67072
-0.76379	-0.74500
-0.82092	-0.79999
-0.86368	-0.84305
-0.89679	-0.87500
-0.92148	-0.89816
-0.93225	-0.90945
-0.92136	-0.89783
-0.87973	-0.85654
-0.80243	-0.78061
-0.69113	-0.67215
-0.55362	-0.53912
-0.39908	-0.38815
-0.23599	-0.22787
-0.06381	-0.06152
0.11639	0.11548
0.30545	0.29849
0.49734	0.48590
0.68155	0.66501
0.83954	0.82047
0.95752	0.93466
0.99997	0.99997
0.99994	0.99997
0.99997	0.99997
0.99994	0.97781
0.95847	0.93320
0.90088	0.87888
0.82532	0.80310
0.72617	0.70621
0.60178	0.58582
0.46176	0.44907
0.31418	0.30450
0.16760	0.16177
0.02872	0.02609
-0.10263	-0.10162
-0.22525	-0.22229
-0.34186	-0.33545
-0.44901	-0.43906
-0.54572	-0.53232
-0.62549	-0.61130
-0.69162	-0.67383
-0.73587	-0.71783
-0.75604	-0.73773
-0.74762	-0.72919
-0.70517	-0.68814
-0.63022	-0.61545
-0.52933	-0.51688
-0.41345	-0.40329
-0.29239	-0.28506
-0.17441	-0.16980
-0.06024	-0.05804
0.05508	0.05539
0.17642	0.17194
0.30310	0.29565
0.42960	0.41837
0.54932	0.53448
0.65335	0.63705
0.74118	0.72260
0.81424	0.79449
0.87662	0.85382
0.92307	0.89905
0.94675	0.92120
0.93362	0.90717
0.87228	0.84714
0.76077	0.73929
0.61084	0.59274
0.44031	0.42773
0.26770	0.25916
0.10437	0.09879
-0.04648	-0.04703
-0.18539	-0.18179
-0.31406	-0.30814
-0.43542	-0.42630
-0.54755	-0.53400
-0.64783	-0.63345
-0.73352	-0.71780
-0.80667	-0.78604
-0.86514	-0.84439
-0.91272	-0.89087
-0.94678	-0.92358
-0.95941	-0.93625
-0.94272	-0.91992
-0.88632	-0.86353
-0.78622	-0.76596
-0.64835	-0.63168
-0.48785	-0.47577
-0.32208	-0.31332
-0.16574	-0.16141
-0.02686	-0.02600
0.09628	0.09454
0.20990	0.20456
0.32129	0.31277
0.43289	0.42065
0.54181	0.52664
0.64212	0.62454
0.72781	0.70929
0.79788	0.77655
0.84341	0.82193
0.86465	0.84293
0.85574	0.83249
0.80789	0.78619
0.72250	0.70248
0.60095	0.58466
0.45694	0.44458
0.30179	0.29312
0.14651	0.14111
-0.00159	-0.00272
-0.14175	-0.13916
-0.27267	-0.26605
-0.39142	-0.38281
-0.49945	-0.48782
-0.59082	-0.57614
-0.66238	-0.64673
-0.71439	-0.69730
-0.74631	-0.72797
-0.75879	-0.73999
-0.75150	-0.73285
-0.72241	-0.70529
-0.67145	-0.65445
-0.59756	-0.58279
-0.50787	-0.49469
-0.40829	-0.39655
-0.30392	-0.29578
-0.19592	-0.19138
-0.08008	-0.07840
0.04971	0.04816
0.19757	0.19345
0.36127	0.35138
0.52789	0.51450
0.68594	0.66754
0.82004	0.79767
0.92062	0.89639
0.98715	0.96201
0.99997	0.99637
0.99994	0.99997
0.99997	0.98685
0.95844	0.93185
0.86008	0.83536
0.71899	0.69751
0.54865	0.53128
0.36914	0.35660
0.19742	0.19104
0.05130	0.04697
-0.07040	-0.07251
-0.17471	-0.17343
-0.26828	-0.26471
-0.36026	-0.35428
-0.44992	-0.44089
-0.53503	-0.52429
-0.61047	-0.59772
-0.67395	-0.66046
-0.72845	-0.71143
-0.77155	-0.75458
-0.80362	-0.78641
-0.81876	-0.80133
-0.80762	-0.78879
-0.76099	-0.74390
-0.67822	-0.66254
-0.56250	-0.54977
-0.42374	-0.41415
-0.27158	-0.26505
-0.11273	-0.11057
0.04611	0.04437
0.20096	0.19586
0.34933	0.34021
0.48557	0.47226
0.60165	0.58530
0.69568	0.67801
0.76508	0.74490
0.80920	0.78854
0.82938	0.80676
0.82339	0.79993
0.78812	0.76627
0.72296	0.70319
0.63107	0.61404
0.52197	0.50586
0.40363	0.39047
0.28317	0.27307
0.16397	0.15665
0.04535	0.04141
-0.07571	-0.07623
-0.20096	-0.19833
-0.33167	-0.32550
-0.46109	-0.45078
-0.58133	-0.56854
-0.68469	-0.66913
-0.76663	-0.74945
-0.82535	-0.80621
-0.86325	-0.84216
-0.88315	-0.86111
-0.88541	-0.86313
-0.86554	-0.84399
-0.81812	-0.79666
-0.73645	-0.71832
-0.62323	-0.60727
-0.48300	-0.47113
-0.32706	-0.31702
-0.16220	-0.15717
0.00415	0.00510
0.16986	0.16507
0.33093	0.32333
0.48581	0.47470
0.62958	0.61380
0.75070	0.73279
0.84256	0.82184
0.89948	0.87643
0.92145	0.89752
0.91049	0.88681
0.86716	0.84509
0.79050	0.76944
0.67523	0.65561
0.51926	0.50482
0.33289	0.32239
0.12811	0.12308
-0.07474	-0.07507
-0.25439	-0.25003
-0.39474	-0.38562
-0.48322	-0.47214
-0.51852	-0.50516
-0.49976	-0.48798
-0.43469	-0.42444
-0.33121	-0.32272
-0.19446	-0.18994
-0.03635	-0.03564
0.12958	0.12787
0.28427	0.27701
0.39999	0.38940
0.44916	0.43756
0.41885	0.40723
0.30615	0.29767
0.12784	0.12329
-0.09055	-0.09015
-0.32239	-0.31525
-0.54129	-0.52768
-0.72690	-0.70929
-0.86041	-0.84036
-0.92966	-0.90604
-0.92325	-0.89853
-0.83643	-0.81522
-0.67776	-0.65918
-0.45975	-0.44705
-0.20386	-0.19836
0.06052	0.06033
0.30753	0.30054
0.51260	0.50046
0.66110	0.64548
0.75037	0.73138
0.78589	0.76645
0.78241	0.76181
0.75293	0.73331
0.70889	0.68909
0.65628	0.63812
0.59592	0.57980
0.52713	0.51263
0.44879	0.43729
0.36130	0.35135
0.26660	0.25873
0.16705	0.16235
0.06903	0.06558
-0.02859	-0.02924
-0.12399	-0.12155
-0.21973	-0.21457
-0.31573	-0.30859
-0.41324	-0.40274
-0.50476	-0.49399
-0.58829	-0.57458
-0.65768	-0.64148
-0.70770	-0.68967
-0.73441	-0.71585
-0.73132	-0.71234
-0.69461	-0.67618
-0.62115	-0.60495
-0.51266	-0.49799
-0.37775	-0.36749
-0.23080	-0.22421
-0.08664	-0.08459
0.04321	0.04242
0.15765	0.15439
0.25781	0.25195
0.35059	0.34167
0.43790	0.42712
0.52164	0.50751
0.59842	0.58191
0.66678	0.64926
0.72440	0.70404
0.76822	0.74783
0.79385	0.77197
0.79773	0.77603
0.77252	0.75211
0.71838	0.69901
0.63614	0.61838
0.53174	0.51743
0.41547	0.40359
0.28976	0.28113
0.16180	0.15543
0.02859	0.02573
-0.10791	-0.10773
-0.24844	-0.24576
-0.39157	-0.38510
-0.53348	-0.52142
-0.66418	-0.64948
-0.77994	-0.76208
-0.87201	-0.85040
-0.93704	-0.91461
-0.97882	-0.95456
-0.99786	-0.97433
-0.99698	-0.97256
-0.97369	-0.94818
-0.91895	-0.89563
-0.83157	-0.81110
-0.71454	-0.69632
-0.57562	-0.56116
-0.42667	-0.41592
-0.27890	-0.27127
-0.13770	-0.13315
-0.00046	0.00009
0.13773	0.13513
0.28217	0.27457
0.42929	0.41815
0.57001	0.55643
0.69330	0.67706
0.78845	0.76865
0.85013	0.82724
0.88052	0.85706
0.88583	0.86334
0.87244	0.84998
0.83972	0.81836
0.78076	0.76053
0.69009	0.67279
0.56827	0.55289
0.42410	0.41074
0.27014	0.26077
0.12054	0.11710
-0.01358	-0.01459
-0.13043	-0.12885
